FIPS,beta,gamma,SUSCEPTIBLE,INFECTED,RECOVERED,US
48059,2.561449165479862e-05,1.6288177188922386e-05,0.9995696765401993,0.0003586028831671807,7.172057663343613e-05,1
48061,2.363155568894256e-05,2.890321041955282e-05,0.9988326011489662,0.00030248391281846473,0.0008649149382152976,1
48063,3.2346662440654534e-05,3.928210928444025e-05,0.9994654040018329,7.63708568810142e-05,0.00045822514128608525,1
48065,5.5825784289446425e-05,2.192085676751822e-05,0.9994937563280459,0.0003374957813027337,0.00016874789065136686,1
48067,9.51556270280043e-06,2.0495058129108616e-05,0.9994338240191833,0.000133217877839206,0.00043295810297741956,1
48069,8.537279453614114e-05,6.162754208636977e-05,0.997078353253652,0.001195219123505976,0.0017264276228419655,1
48071,1.1405890001596824e-05,2.1057027695255677e-05,0.9989050345598467,0.00015968246002235554,0.0009352829801309396,1
48073,1.0854168814887579e-05,8.76682865817843e-06,0.999620104091479,0.0001519583634084261,0.00022793754511263913,1
48075,2.0055430420187356e-05,1.9697430618072495e-05,0.9998631261976457,0.0,0.0001368738023542294,1
48077,2.0055430420187356e-05,2.781293606354939e-05,0.9997134944131411,0.0,0.00028650558685894376,1
48079,2.0055430420187356e-05,3.3056516065992216e-05,0.9996494917630564,0.0,0.0003505082369435682,1
48081,2.0055430420187356e-05,2.853554956211925e-05,0.9997047534691468,0.0,0.0002952465308532625,1
48083,3.938598562652353e-05,1.8993345670748016e-05,0.9997553516819572,0.00012232415902140674,0.00012232415902140674,1
48085,1.711971791122874e-05,1.3827464466761674e-05,0.9991427715442676,0.00022517951542914576,0.0006320489403032675,1
48087,2.0055430420187356e-05,3.2408016772403885e-05,0.9996575342465753,0.0,0.00034246575342465754,1
48089,1.9940046925577097e-05,1.0736948344541515e-05,0.9992555715814451,0.0002791606569580794,0.000465267761596799,1
48091,7.773468329518238e-06,5.416805985275151e-06,0.9995838908129493,0.00010882855661325532,0.00030728063043742676,1
48093,4.872026057204888e-05,4.1987277766265876e-05,0.998233660839561,0.00021769940502343392,0.0005235813366656101,1
48095,2.0055430420187356e-05,3.42423433456966e-05,0.9996331621423331,0.0,0.00036683785766691124,1
48097,1.3850463471133904e-05,1.7455475917381392e-05,0.9997091402671062,0.00019390648859587465,9.695324429793733e-05,1
48099,9.686696497930057e-05,7.089591163533573e-05,0.9972745585969902,0.0013429711261207884,0.0013824702768890469,1
48101,0.00015328019619865113,4.884284172705686e-05,0.9971387696709585,0.002145922746781116,0.000715307582260372,1
48103,2.0055430420187356e-05,3.713279733997605e-05,0.9995830727538044,0.0,0.0004169272461955389,1
48105,3.3582405695854106e-05,2.9536091329369824e-05,0.9978829519300335,8.29292738567371e-05,0.0003090123210801149,1
48107,2.0055430420187356e-05,3.287123055353841e-05,0.9996513857416769,0.0,0.0003486142583231654,1
48109,3.141985499925485e-05,2.807233578098472e-05,0.9978516286462479,7.089238813849942e-05,0.000289848262271841,1
48111,4.901095885039894e-05,7.389344565137072e-05,0.9982160010978455,0.0006861534239055853,0.0010978454782489364,1
48113,7.344725988058072e-05,3.461590414581784e-05,0.9978679696879094,0.000988421242747151,0.0011436090693435364,1
48115,6.734309059890455e-05,6.647971764250834e-05,0.9976429918290384,0.0007071024512884978,0.0016499057196731615,1
48117,9.628568347429558e-05,5.806767372603672e-05,0.9975196807937021,0.0013479995686401381,0.001132319637657716,1
48119,2.0055430420187356e-05,2.282875577854189e-05,0.9998124179328456,0.0,0.00018758206715438003,1
48121,1.7873103860928572e-05,1.7860717787566877e-05,0.9989833263263252,0.0002254265351828829,0.000791247138491919,1
48123,2.0055430420187356e-05,2.289377289377289e-05,0.9992559523809523,0.0,0.000744047619047619,1
48125,2.0055430420187356e-05,3.904123811825029e-05,0.9995477159656264,0.0,0.0004522840343735866,1
48127,2.0055430420187356e-05,1.7640761429835203e-05,0.9999012248123271,0.0,9.877518767285657e-05,1
48129,5.397216940664706e-05,7.041007537668039e-05,0.9923733984136669,0.0003050640634533252,0.007321537522879805,1
48131,5.191995292926205e-05,2.2347013446161984e-05,0.9995518508559649,0.00026888948642108095,0.00017925965761405395,1
48133,2.0055430420187356e-05,2.1494700088874457e-05,0.9998366013071895,0.0,0.0001633986928104575,1
48135,1.2032029261895166e-05,1.110648854944169e-05,0.99942847861006,0.0001684484096665323,0.000403072980273488,1
48137,3.236872928449739e-05,2.8757892177063824e-05,0.997866171599434,7.648094222196691e-05,0.0002987458610042539,1
48139,2.89847903278914e-05,2.538770352822488e-05,0.998907080172703,0.0004057870645904797,0.0006871327627065456,1
48141,4.851339633606404e-05,4.0054650308237496e-05,0.9984795731365834,0.0005910123230835592,0.0009294145403330163,1
48143,1.6728786226186573e-06,2.909140609948068e-05,0.9996721157899667,2.34203007166612e-05,0.00030446390931659564,1
48145,2.0647676310508018e-05,1.864130319708578e-05,0.9996531190379835,0.00023125397467768977,0.00011562698733884489,1
48147,1.6090234032454003e-05,2.1659930428303465e-05,0.9993523680801937,0.00022526327645435603,0.00042236864335191754,1
48149,2.5363258220513803e-05,1.5174598935350138e-05,0.9990531050264342,0.00035508561508719325,0.0005918093584786554,1
48151,4.0996865227051543e-05,3.5798741650308616e-05,0.9980166352304753,0.0001343009825470729,0.00039080178635114097,1
48153,4.555366848059997e-05,4.2116977624983545e-05,0.9992997198879552,0.00017507002801120448,0.0005252100840336134,1
48155,3.450921313725379e-05,3.038840468665735e-05,0.9979008509493394,8.980749426715863e-05,0.0003199632118277,1
48157,3.977601527398987e-05,3.4969859582272234e-05,0.9983281753580193,0.0005396162072126236,0.0011322084347680388,1
48159,4.671217778234957e-05,1.728871895617296e-05,0.9997202797202798,0.00018648018648018648,9.324009324009324e-05,1
48161,1.4490758518754663e-05,2.0901786449022264e-05,0.9996449764162905,0.00020287061926256529,0.00015215296444692398,1
